IG8VZ8,Five Star Pizza & More (Quincy),Pizza,3,false,true,true,2018-06-05T01:28:55.529Z
4IUKXN,Wellington's Pizzeria,Italian Restaurants,0,false,true,true,2018-06-05T01:28:55.530Z
B0APWR,Papa Gino's,Pizza,0,false,true,true,2018-06-05T01:28:55.530Z
BUIWRS,Tony's House Of Pizza,Pizza,0,false,true,true,2018-06-05T01:28:55.531Z
MVFQKF,Ristorante Ravesi,Italian Restaurants,4,false,true,true,2018-06-05T01:28:55.531Z
TPUU1G,Eastside Italian Restaurant,Bar & Grills,1,false,true,true,2018-06-05T01:28:55.531Z
YXCS3X,Sabella's Ravioli,Italian Restaurants,0,false,true,true,2018-06-05T01:28:55.531Z
IDC3JK,Zach's Pizza,Pizza,0,false,true,true,2018-06-05T01:28:55.531Z
4SERO0,Harvard House of Pizza,Pizza,2,false,true,true,2018-06-05T01:28:55.532Z
DOQEE0,Katrina's Pizza Pasta & Subs,Pizza,3,false,true,true,2018-06-05T01:28:55.532Z
SLABPU,Theos Pizzeria,Sandwich Shops,3,false,true,true,2018-06-05T01:28:55.532Z
RVGYAX,Verona Restaurant,Italian Restaurants,4,false,true,true,2018-06-05T01:28:55.532Z
HEQ4DM,Angelos Pizzeria & Ristorante,Italian Restaurants,1,false,true,true,2018-06-05T01:28:55.532Z
X6KGSL,Pasta Caffe,Italian Restaurants,3,false,true,true,2018-06-05T01:28:55.532Z
0V1JTW,Pasta Pisa,Italian Restaurants,1,false,true,true,2018-06-05T01:28:55.533Z
AM6BFA,Aria Trattoria,Italian Restaurants,0,false,true,true,2018-06-05T01:28:55.533Z
XPIDUP,Za,Vegetarian Restaurants,0,false,true,true,2018-06-05T01:28:55.533Z
7MSOSX,Angelo's Restaurant,Italian Restaurants,3,false,true,true,2018-06-05T01:28:55.533Z
5UATDC,Bravo Pizza,Pizza,0,false,true,true,2018-06-05T01:28:55.533Z
ZFS7UZ,Brothers Roastbeef & Pizza,Pizza,3,false,true,true,2018-06-05T01:28:55.533Z
ZCFU2O,Santoros Sicilian Trattoria,Italian Restaurants,2,false,true,true,2018-06-05T01:28:55.534Z
BUSKB6,Victors Italian Cuisine,Italian Restaurants,1,false,true,true,2018-06-05T01:28:55.534Z
9BS1EL,Napoli Pizzeria,Pizza,1,false,true,true,2018-06-05T01:28:55.534Z
JZC5HR,Pearl Street Station Restaurant,American Restaurants,4,false,true,true,2018-06-05T01:28:55.534Z
ZVHNAY,Alpacinos Italian Kitchen,Italian Restaurants,4,false,true,true,2018-06-05T01:28:55.534Z
PFMAYE,Campo De Fiori,Bakeries,4,false,true,true,2018-06-05T01:28:55.534Z
4CFU95,Bella Luna Restaurant,Family Style Restaurants,0,false,true,true,2018-06-05T01:28:55.535Z
T7PEOF,Marios Pizzeria,Italian Restaurants,3,false,true,true,2018-06-05T01:28:55.535Z
4NVR7X,Pino's Pizza,Pizza,2,false,true,true,2018-06-05T01:28:55.535Z
TKEBVQ,Sbarro,Pizza,4,false,true,true,2018-06-05T01:28:55.535Z
HNOUXH,Papa Gino's,Restaurants,2,false,true,true,2018-06-05T01:28:55.535Z
SELAUE,Gennaro's Eatery,Italian Restaurants,3,false,true,true,2018-06-05T01:28:55.535Z
TZKA1Z,Stellina Restaurant,Mediterranean Restaurants,3,false,true,true,2018-06-05T01:28:55.536Z
WWT9GN,Carmelono's Pushcart Kitchen Express,Italian Restaurants,4,false,true,true,2018-06-05T01:28:55.536Z
8KSBYG,Uno Chicago Grill,Bar & Grills,3,false,true,true,2018-06-05T01:28:55.536Z
5APSK2,D Amore S Pizza Deli Inc,Pizza,3,false,true,true,2018-06-05T01:28:55.536Z
D3JWJ2,Nick's Place,Pizza,1,false,true,true,2018-06-05T01:28:55.536Z
PKSS0R,Porto-Bello Restaurant,Mediterranean Restaurants,3,false,true,true,2018-06-05T01:28:55.536Z
AQFJSF,Angelos Italian Villa Restaurant,Italian Restaurants,1,false,true,true,2018-06-05T01:28:55.537Z
R5KHPX,Ristorante Serena,Italian Restaurants,3,false,true,true,2018-06-05T01:28:55.537Z
6BBDT1,Alba Deli Express,Delicatessens,2,false,true,true,2018-06-05T01:28:55.537Z
DQM9Z8,Bottega Di Capri,Delicatessens,2,false,true,true,2018-06-05T01:28:55.537Z
ZOXCOA,Metro City Pizza & Grill,Pizza,3,false,true,true,2018-06-05T01:28:55.537Z
GSXM8N,Spukies'n Pizza,Pizza,0,false,true,true,2018-06-05T01:28:55.537Z
6W3J4A,Tavolo,Mediterranean Restaurants,3,false,true,true,2018-06-05T01:28:55.538Z
VMZ16C,Fiorella's Express,Pizza,4,false,true,true,2018-06-05T01:28:55.538Z
9SJPUV,Dbar,American Restaurants,0,false,true,true,2018-06-05T01:28:55.538Z
RB7PIX,Angelina's Pizza,Pizza,1,false,true,true,2018-06-05T01:28:55.538Z
K6BC0U,Papa Gino's,Pizza,3,false,true,true,2018-06-05T01:28:55.538Z
YEMRLQ,Moe's Cafe,Coffee Shops,3,false,true,true,2018-06-05T01:28:55.538Z
HP52AI,City Girl Cafe,Caterers,1,false,true,true,2018-06-05T01:28:55.538Z
FGS2XW,Domino's Pizza,Pizza,3,false,true,true,2018-06-05T01:28:55.539Z
AC3SQH,Lucinis Pizzeria,Pizza,1,false,true,true,2018-06-05T01:28:55.539Z
LS15X1,Brother's Roast Beef,Pizza,2,false,true,true,2018-06-05T01:28:55.539Z
6TQI27,Arsenal Pizza,Pizza,0,false,true,true,2018-06-05T01:28:55.539Z
1XJETI,The Pizza Kitchen,Pizza,2,false,true,true,2018-06-05T01:28:55.539Z
9EXYTQ,Papa John's Pizza,Pizza,3,false,true,true,2018-06-05T01:28:55.539Z
NU8AVH,Domino's Pizza,Pizza,0,false,true,true,2018-06-05T01:28:55.540Z
YXUVMC,Not Your Average Joe's,Pizza,2,false,true,true,2018-06-05T01:28:55.540Z
Y9IGAC,Seaside Pizza,Pizza,0,false,true,true,2018-06-05T01:28:55.540Z
D6IPJ1,International Pizza & Sub,Pizza,4,false,true,true,2018-06-05T01:28:55.540Z
JWY2NH,Picnic Place,Pizza,1,false,true,true,2018-06-05T01:28:55.540Z
8ODS7G,Alston Village,Pizza,0,false,true,true,2018-06-05T01:28:55.540Z
JENLAV,Stash's Grill,Pizza,1,false,true,true,2018-06-05T01:28:55.540Z
RMPRWL,Ozzie's Pizza & Cafe,Pizza,2,false,true,true,2018-06-05T01:28:55.541Z
PP4HAO,Sun Pizza,Pizza,1,false,true,true,2018-06-05T01:28:55.541Z
LDVCMJ,Toni's By George,Pizza,0,false,true,true,2018-06-05T01:28:55.541Z
BUNK1W,Sal's Pizza,Pizza,2,false,true,true,2018-06-05T01:28:55.541Z
E5PWAH,Stash's Pizza,Pizza,1,false,true,true,2018-06-05T01:28:55.541Z
USURPX,Primo Brothers Pizza,Pizza,1,false,true,true,2018-06-05T01:28:55.541Z
EF8QFC,Papa John's Pizza,Pizza,0,false,true,true,2018-06-05T01:28:55.542Z
ZVO6NH,Papa Gino's,Pizza,0,false,true,true,2018-06-05T01:28:55.542Z
GHLRWI,Kendall House Of Pizza,Pizza,1,false,true,true,2018-06-05T01:28:55.542Z
LPCASY,Nanas Pizza,Pizza,1,false,true,true,2018-06-05T01:28:55.542Z
EJPLIT,Stalex,Pizza,0,false,true,true,2018-06-05T01:28:55.542Z
4UK278,Chubby's Pizza,Pizza,0,false,true,true,2018-06-05T01:28:55.542Z
TK8H81,Pizza Hut,Pizza,2,false,true,true,2018-06-05T01:28:55.542Z
VHMHQ0,Chef Allans,Pizza,3,false,true,true,2018-06-05T01:28:55.543Z
ZD7KVT,Mangiamo Pizzeria,Pizza,2,false,true,true,2018-06-05T01:28:55.543Z
3I8M3Q,Belmont Pizza,Pizza,0,false,true,true,2018-06-05T01:28:55.543Z
VLWOWJ,Imperial Pizza,Pizza,1,false,true,true,2018-06-05T01:28:55.543Z
VEHV4D,Cambridge Coffee & Pizza,Pizza,2,false,true,true,2018-06-05T01:28:55.543Z
UUW6BD,Slice O Pie,Pizza,4,false,true,true,2018-06-05T01:28:55.544Z
NBCXTI,Stash's Pizza Of Roslindale,Pizza,2,false,true,true,2018-06-05T01:28:55.544Z
MEFTFV,Sal's Pizza Inc,Pizza,4,false,true,true,2018-06-05T01:28:55.544Z
CAWVJB,Pisano Pizza,Pizza,3,false,true,true,2018-06-05T01:28:55.544Z
8MFS8B,Oggi Gourmet,Pizza,1,false,true,true,2018-06-05T01:28:55.544Z
721S4B,Domino's Pizza,Pizza,4,false,true,true,2018-06-05T01:28:55.544Z
BOP5QG,Siomis Place,Pizza,0,false,true,true,2018-06-05T01:28:55.544Z
ACBIQA,Mangia (West Roxbury),Pizza,4,false,true,true,2018-06-05T01:28:55.545Z
PM4TGQ,Millie's Kitchen,Pizza,2,false,true,true,2018-06-05T01:28:55.545Z
YLXDGX,Joseph's Pizzeria,Pizza,0,false,true,true,2018-06-05T01:28:55.545Z
LZMOTV,Caprese Pizzeria N Grill,Pizza,4,false,true,true,2018-06-05T01:28:55.545Z
HLVTFK,Domino's Pizza,Pizza,3,false,true,true,2018-06-05T01:28:55.545Z
XOSLYJ,Romano's Pizza,Pizza,1,false,true,true,2018-06-05T01:28:55.545Z
KUMGJV,Naked Pizza,Pizza,1,false,true,true,2018-06-05T01:28:55.545Z
QV6MF2,Stefano Sub & Pizza,Pizza,1,false,true,true,2018-06-05T01:28:55.546Z
E7IJGS,Stone Hearth Pizza,Pizza,4,false,true,true,2018-06-05T01:28:55.546Z
HRRYDE,Little Pizza King,Pizza,0,false,true,true,2018-06-05T01:28:55.546Z
NFER50,Zing Pizza,Pizza,1,false,true,true,2018-06-05T01:28:55.546Z
UKFDIF,Olympia Pizza,Pizza,1,false,true,true,2018-06-05T01:28:55.546Z
QFMQU3,Neighborhood Pizza & Grill,Pizza,2,false,true,true,2018-06-05T01:28:55.546Z
AILJ9X,Pizza Factory,Pasta,0,false,true,true,2018-06-05T01:28:55.547Z
VDF0GH,Twin Pizza,Pizza,2,false,true,true,2018-06-05T01:28:55.547Z
5AUIJM,Express Pizzeria,Pizza,1,false,true,true,2018-06-05T01:28:55.547Z
JGCGBV,Nick's Place Ii,Pizza,4,false,true,true,2018-06-05T01:28:55.547Z
QCQFA8,Sun Pizza,Pizza,0,false,true,true,2018-06-05T01:28:55.547Z
XKBSF6,Theo's Pizzeria,Pizza,4,false,true,true,2018-06-05T01:28:55.547Z
DDTMLB,Grafton Street Pub Grill,Bar & Grills,3,false,true,true,2018-06-05T01:28:55.547Z
RMRM00,Boston City Pizza & Subs,Pizza,3,false,true,true,2018-06-05T01:28:55.548Z
JALDDB,Domino's Pizza,Pizza,0,false,true,true,2018-06-05T01:28:55.548Z
AIFKTP,Papa John's Pizza,Pizza,3,false,true,true,2018-06-05T01:28:55.548Z
ZE3SUH,Domino's Pizza,Pizza,0,false,true,true,2018-06-05T01:28:55.548Z
AGTIVX,Domino's Pizza,Pizza,1,false,true,true,2018-06-05T01:28:55.548Z
6DDHCQ,Nana's Pizza,Pizza,2,false,true,true,2018-06-05T01:28:55.548Z
6KVL7C,Gregory's House Of Pizza,Pizza,3,false,true,true,2018-06-05T01:28:55.549Z
TMIZZT,Riddick's House Of Pizza,Pizza,0,false,true,true,2018-06-05T01:28:55.549Z
W0NMQL,Rizzo's Pizza,Pizza,0,false,true,true,2018-06-05T01:28:55.549Z
6XQP30,Eat At Jumbos,Pizza,0,false,true,true,2018-06-05T01:28:55.549Z
6HTBWR,Domino's Pizza,Pizza,3,false,true,true,2018-06-05T01:28:55.549Z
EARX6D,Priel S Restaurant Pizza & More Inc,Pizza,1,false,true,true,2018-06-05T01:28:55.549Z
XWMH9A,Mortons Pizza,Pizza,3,false,true,true,2018-06-05T01:28:55.549Z
BDWHXZ,The Half-Shell,Pizza,0,false,true,true,2018-06-05T01:28:55.550Z
9RSELY,Steve's Roast Beef Pizza Subs,Pizza,4,false,true,true,2018-06-05T01:28:55.550Z
REIJTO,Cibao Restaurant,Pizza,4,false,true,true,2018-06-05T01:28:55.550Z
4GXWJA,Papa Jacks,Pizza,1,false,true,true,2018-06-05T01:28:55.550Z
MALAFB,Vito's Pizza Plus,Pizza,1,false,true,true,2018-06-05T01:28:55.550Z
JBAV4B,Cafe Quattro,Pizza,3,false,true,true,2018-06-05T01:28:55.550Z
PSPUPQ,Montilio's Baking Company & Pizzeria,Wholesale Bakeries,2,false,true,true,2018-06-05T01:28:55.551Z
K7IP0T,Cambridge House Of Pizza,Pizza,2,false,true,true,2018-06-05T01:28:55.551Z
KYBXNA,Josephs Pizzaria,Pizza,3,false,true,true,2018-06-05T01:28:55.551Z
AS7XIL,Upper Crust Pizzeria,Pizza,4,false,true,true,2018-06-05T01:28:55.551Z
XOAQWV,Pizza Hut,Pizza,2,false,true,true,2018-06-05T01:28:55.551Z
OOVE4R,Brickhouse Pizzaria & Grille,Pizza,2,false,true,true,2018-06-05T01:28:55.551Z
ZIXLWQ,Pizza Dinapoli,Pizza,4,false,true,true,2018-06-05T01:28:55.551Z
IKTQG4,Domino's Pizza,Pizza,0,false,true,true,2018-06-05T01:28:55.551Z
OPTWGG,Richard's Market Pizza,Pizza,2,false,true,true,2018-06-05T01:28:55.552Z
XYIKB7,Papa Gino's,Restaurants,3,false,true,true,2018-06-05T01:28:55.552Z
U4KHVW,Chuck E. Cheese's,Amusement Places & Arcades,3,false,true,true,2018-06-05T01:28:55.552Z
KYQTPP,Mythos Pizza,Pizza,2,false,true,true,2018-06-05T01:28:55.552Z
SCBYYT,Domino's Pizza,Pizza,0,false,true,true,2018-06-05T01:28:55.552Z
D3W3RU,Caesar's Pizza & Subs,Pizza,4,false,true,true,2018-06-05T01:28:55.552Z
IOTNAS,Supreme Pizza,Pizza,3,false,true,true,2018-06-05T01:28:55.552Z
0EZJKK,The Proper Slice,Restaurants,1,false,true,true,2018-06-05T01:28:55.553Z
JG4RXY,Little Joe's Pizzeria,Pizza,4,false,true,true,2018-06-05T01:28:55.553Z
EH4UHY,Goods Jp,Pizza,0,false,true,true,2018-06-05T01:28:55.553Z
PP0T9J,Seri's Pizza,Pizza,0,false,true,true,2018-06-05T01:28:55.553Z
SEUI0H,Cape Verdian African American Pizza,Pizza,1,false,true,true,2018-06-05T01:28:55.553Z
PPFZAV,Domino's Pizza,Pizza,2,false,true,true,2018-06-05T01:28:55.553Z
CTTZ2T,Deno's Pizza & Subs,Pizza,0,false,true,true,2018-06-05T01:28:55.553Z
P2JZFM,Pizza Hut,Pizza,4,false,true,true,2018-06-05T01:28:55.554Z
R9P4SR,Pini's Pizzeria,Pizza,0,false,true,true,2018-06-05T01:28:55.554Z
VSGFBY,Otto Pizza,Pizza,4,false,true,true,2018-06-05T01:28:55.554Z
ZN8DDW,Papa Renos Pizza,Pizza,4,false,true,true,2018-06-05T01:28:55.554Z
H5M5Q7,Papa John's Pizza,Pizza,4,false,true,true,2018-06-05T01:28:55.554Z
IL461Z,Andrea's House of Pizza,Pizza,3,false,true,true,2018-06-05T01:28:55.554Z
7VOIXZ,Pizza Ring,Restaurants,3,false,true,true,2018-06-05T01:28:55.554Z
SI5BYN,C & P Pizza,Pizza,1,false,true,true,2018-06-05T01:28:55.555Z
CMF5HU,South Street Pizza,Pizza,2,false,true,true,2018-06-05T01:28:55.555Z
F71ENA,Pizano Pizza,Pizza,2,false,true,true,2018-06-05T01:28:55.555Z
GBRWWE,Erik's,Pizza,0,false,true,true,2018-06-05T01:28:55.555Z
LEAHLO,Bhop,Pizza,4,false,true,true,2018-06-05T01:28:55.555Z
SPVTVQ,Bianchi's Pizza,Pizza,2,false,true,true,2018-06-05T01:28:55.555Z
SMXH3O,Gencinitriou Pizza,Pizza,2,false,true,true,2018-06-05T01:28:55.555Z
AIIYDY,Andrinas Pizzaria Of Arlington,Pizza,4,false,true,true,2018-06-05T01:28:55.556Z
